C/A,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,EXITS                                                               
A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,04/07/2019,02:00:00,REGULAR,0000113247,0000059505                                          
A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,04/07/2019,06:00:00,REGULAR,0000113254,0000059505                                          
A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,04/07/2019,10:00:00,REGULAR,0000113272,0000059594                                          
A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,04/07/2019,14:00:00,REGULAR,0000113419,0000059748                                          
A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,04/07/2019,18:00:00,REGULAR,0000113781,0000059896                                          
A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,04/07/2019,22:00:00,REGULAR,0000113953,0000059917                                          
A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,04/08/2019,02:00:00,REGULAR,0000113986,0000059925                                          
A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,04/08/2019,06:00:00,REGULAR,0000113993,0000059934                                          
A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,04/08/2019,10:00:00,REGULAR,0000114078,0000060472                                          
A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,04/08/2019,14:00:00,REGULAR,0000114306,0000060644                                          
A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,04/08/2019,18:00:00,REGULAR,0000115096,0000060773                                          
A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,04/08/2019,22:00:00,REGULAR,0000115693,0000060810                                          
A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,04/09/2019,02:00:00,REGULAR,0000115742,0000060816                                          
A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,04/09/2019,06:00:00,REGULAR,0000115744,0000060826                                          
A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,04/09/2019,10:00:00,REGULAR,0000115828,0000061404                                          
A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,04/09/2019,14:00:00,REGULAR,0000116082,0000061579                                          
A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,04/09/2019,18:00:00,REGULAR,0000116938,0000061716                                          
A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,04/09/2019,22:00:00,REGULAR,0000117453,0000061748                                          
A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,04/10/2019,02:00:00,REGULAR,0000117521,0000061760                                          
A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,04/10/2019,06:00:00,REGULAR,0000117525,0000061773                                          
A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,04/10/2019,10:00:00,REGULAR,0000117613,0000062282                                          
A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,04/10/2019,14:00:00,REGULAR,0000117884,0000062481                                          
A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,04/10/2019,18:00:00,REGULAR,0000118728,0000062650                                          
A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,04/10/2019,22:00:00,REGULAR,0000119254,0000062692                                          
A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,04/11/2019,02:00:00,REGULAR,0000119325,0000062700                                          
A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,04/11/2019,06:00:00,REGULAR,0000119328,0000062711                                          
A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,04/11/2019,10:00:00,REGULAR,0000119406,0000063280                                          
A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,04/11/2019,14:00:00,REGULAR,0000119641,0000063471                                          
A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,04/11/2019,18:00:00,REGULAR,0000120464,0000063639                                          
A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,04/11/2019,22:00:00,REGULAR,0000120996,0000063666                                          
A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,04/12/2019,02:00:00,REGULAR,0000121059,0000063677                                          
A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,04/12/2019,06:00:00,REGULAR,0000121061,0000063692                                          
A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,04/12/2019,10:00:00,REGULAR,0000121143,0000064236                                          
A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,04/12/2019,14:00:00,REGULAR,0000121360,0000064434                                          
A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,04/12/2019,18:00:00,REGULAR,0000122262,0000064615                                          
A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,04/12/2019,22:00:00,REGULAR,0000122696,0000064645                                          
A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,04/06/2019,02:00:00,REGULAR,0000308963,0000252595                                          
A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,04/06/2019,06:00:00,REGULAR,0000308967,0000252612                                          
A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,04/06/2019,10:00:00,REGULAR,0000309008,0000252980                                          
A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,04/06/2019,14:00:00,REGULAR,0000309217,0000253379                                          
A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,04/06/2019,18:00:00,REGULAR,0000309819,0000253670                                          
A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,04/06/2019,22:00:00,REGULAR,0000310209,0000253748                                          
A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,04/07/2019,02:00:00,REGULAR,0000310284,0000253769                                          
A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,04/07/2019,06:00:00,REGULAR,0000310301,0000253779                                          
A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,04/07/2019,10:00:00,REGULAR,0000310337,0000254065                                          
A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,04/07/2019,14:00:00,REGULAR,0000310536,0000254352                                          
A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,04/07/2019,18:00:00,REGULAR,0000310986,0000254548                                          
A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,04/07/2019,22:00:00,REGULAR,0000311200,0000254602                                          
A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,04/08/2019,02:00:00,REGULAR,0000311245,0000254615                                          
A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,04/08/2019,06:00:00,REGULAR,0000311249,0000254668                                          
A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,04/08/2019,10:00:00,REGULAR,0000311423,0000255762                                          
A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,04/08/2019,14:00:00,REGULAR,0000311771,0000256138                                          
A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,04/08/2019,18:00:00,REGULAR,0000312869,0000256342                                          
A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,04/08/2019,22:00:00,REGULAR,0000313536,0000256397                                          
A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,04/09/2019,02:00:00,REGULAR,0000313623,0000256414                                          
A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,04/09/2019,06:00:00,REGULAR,0000313629,0000256459                                          
A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,04/09/2019,10:00:00,REGULAR,0000313810,0000257656                                          
A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,04/09/2019,14:00:00,REGULAR,0000314158,0000258012                                          
A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,04/09/2019,18:00:00,REGULAR,0000315334,0000258188                                          
A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,04/09/2019,22:00:00,REGULAR,0000316065,0000258242                                          
A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,04/10/2019,02:00:00,REGULAR,0000316170,0000258262                                          
A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,04/10/2019,06:00:00,REGULAR,0000316175,0000258313                                          
A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,04/10/2019,10:00:00,REGULAR,0000316335,0000259500                                          
A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,04/10/2019,14:00:00,REGULAR,0000316711,0000259903                                          
A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,04/10/2019,18:00:00,REGULAR,0000317813,0000260099                                          
A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,04/10/2019,22:00:00,REGULAR,0000318504,0000260164                                          
A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,04/11/2019,02:00:00,REGULAR,0000318618,0000260191                                          
A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,04/11/2019,06:00:00,REGULAR,0000318623,0000260247                                          
A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,04/11/2019,10:00:00,REGULAR,0000318790,0000261472                                          
A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,04/11/2019,14:00:00,REGULAR,0000319164,0000261847                                          
A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,04/11/2019,18:00:00,REGULAR,0000320276,0000262022                                          
A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,04/11/2019,22:00:00,REGULAR,0000321018,0000262089                                          
A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,04/12/2019,02:00:00,REGULAR,0000321101,0000262124                                          
A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,04/12/2019,06:00:00,REGULAR,0000321106,0000262169                                          
A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,04/12/2019,10:00:00,REGULAR,0000321247,0000263352                                          
A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,04/12/2019,14:00:00,REGULAR,0000321595,0000263714                                          
A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,04/12/2019,18:00:00,REGULAR,0000322686,0000263913                                          
A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,04/12/2019,22:00:00,REGULAR,0000323270,0000263974                                          
A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,04/06/2019,02:00:00,REGULAR,0000003387,0000000000                                          
A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,04/06/2019,06:00:00,REGULAR,0000003387,0000000000                                          
A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,04/06/2019,10:00:00,REGULAR,0000003387,0000000000                                          
A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,04/06/2019,14:00:00,REGULAR,0000003387,0000000000                                          
A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,04/06/2019,18:00:00,REGULAR,0000003387,0000000000                                          
A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,04/06/2019,22:00:00,REGULAR,0000003388,0000000000                                          
A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,04/07/2019,02:00:00,REGULAR,0000003388,0000000000                                          
A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,04/07/2019,06:00:00,REGULAR,0000003388,0000000000                                          
A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,04/07/2019,10:00:00,REGULAR,0000003388,0000000000                                          
A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,04/07/2019,14:00:00,REGULAR,0000003388,0000000000                                          
A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,04/07/2019,18:00:00,REGULAR,0000003388,0000000000                                          
A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,04/07/2019,22:00:00,REGULAR,0000003388,0000000000                                          
A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,04/08/2019,02:00:00,REGULAR,0000003389,0000000000                                          
A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,04/08/2019,06:00:00,REGULAR,0000003389,0000000000                                          
A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,04/08/2019,10:00:00,REGULAR,0000003390,0000000000                                          
A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,04/08/2019,14:00:00,REGULAR,0000003390,0000000000                                          
A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,04/08/2019,18:00:00,REGULAR,0000003390,0000000000                                          
A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,04/08/2019,22:00:00,REGULAR,0000003390,0000000000                                          
A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,04/09/2019,02:00:00,REGULAR,0000003390,0000000000                                          
A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,04/09/2019,06:00:00,REGULAR,0000003390,0000000000                                          
A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,04/09/2019,10:00:00,REGULAR,0000003390,0000000000                                          
A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,04/09/2019,14:00:00,REGULAR,0000003391,0000000000                                          
A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,04/09/2019,18:00:00,REGULAR,0000003391,0000000000                                          
A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,04/09/2019,22:00:00,REGULAR,0000003391,0000000000                                          
A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,04/10/2019,02:00:00,REGULAR,0000003391,0000000000                                          
A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,04/10/2019,06:00:00,REGULAR,0000003391,0000000000                                          
A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,04/10/2019,10:00:00,REGULAR,0000003391,0000000000                                          
A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,04/10/2019,14:00:00,REGULAR,0000003391,0000000000                                          
A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,04/10/2019,18:00:00,REGULAR,0000003391,0000000000                                          
A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,04/10/2019,22:00:00,REGULAR,0000003391,0000000000                                          
A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,04/11/2019,02:00:00,REGULAR,0000003391,0000000000                                          
A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,04/11/2019,06:00:00,REGULAR,0000003391,0000000000                                          
A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,04/11/2019,10:00:00,REGULAR,0000003391,0000000000                                          
A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,04/11/2019,14:00:00,REGULAR,0000003391,0000000000                                          
A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,04/11/2019,18:00:00,REGULAR,0000003392,0000000000                                          
A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,04/11/2019,22:00:00,REGULAR,0000003392,0000000000                                          
A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,04/12/2019,02:00:00,REGULAR,0000003392,0000000000                                          
A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,04/12/2019,06:00:00,REGULAR,0000003392,0000000000                                          
A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,04/12/2019,10:00:00,REGULAR,0000003392,0000000000                                          
A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,04/12/2019,14:00:00,REGULAR,0000003392,0000000000                                          
A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,04/12/2019,18:00:00,REGULAR,0000003392,0000000000                                          
A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,04/12/2019,22:00:00,REGULAR,0000003392,0000000000                                          
A007,R079,01-05-01,5 AV/59 ST,NQRW,BMT,04/06/2019,02:00:00,REGULAR,0000000001,0000001289                                          
A007,R079,01-05-01,5 AV/59 ST,NQRW,BMT,04/06/2019,06:00:00,REGULAR,0000000001,0000001289                                          
A007,R079,01-05-01,5 AV/59 ST,NQRW,BMT,04/06/2019,10:00:00,REGULAR,0000000001,0000001289                                          
